id|cover|images|name|location|category|price|type|leilao|description|discountPercent|avaliationPrice|original_url|modalidade de venda|UF|city|neighborhood|area
8787715962101|https://venda-imoveis.caixa.gov.br/fotos/F878771596210121.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771596210121.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771596210122.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771596210123.jpg|AVENIDA UM - LOT. CIDADE ALTA, N. 355, CS 316, QD I|AVENIDA UM - LOT. CIDADE ALTA, N. 355, CS 316, QD I, TRES VENDAS, PELOTAS - RS|Venda|R$ 200.312,73|Casa||Casa, 43.33 de área total, 42.74 de área privativa, 100.59 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|0.0|R$ 153.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715962101|Leilão SFI - Edital Único|RS|PELOTAS|TRES VENDAS|42.74 m²
8787710996431|https://venda-imoveis.caixa.gov.br/fotos/F878771099643121.jpg|https://venda-imoveis.caixa.gov.br/fotos/F878771099643121.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771099643122.jpg;https://venda-imoveis.caixa.gov.br/fotos/F878771099643123.jpg|RODOVIA BR-116, N. 355, CS 422, QD K|RODOVIA BR-116, N. 355, CS 422, QD K, TRES VENDAS, PELOTAS - RS|Venda|R$ 213.806,61|Casa||Casa, 43.33 de área total, 42.74 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|0.0|R$ 153.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710996431|Leilão SFI - Edital Único|RS|PELOTAS|TRES VENDAS|42.74 m²
8444425885012|https://venda-imoveis.caixa.gov.br/fotos/F844442588501221.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844442588501221.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844442588501222.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844442588501223.jpg|RUA ESTEIO, N. 1571, LOTE 02, QUADRA 49|RUA ESTEIO, N. 1571, LOTE 02, QUADRA 49, LARANJAL, PELOTAS - RS|Venda|R$ 181.242,19|Terreno||Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.|0.0|R$ 110.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425885012|Leilão SFI - Edital Único|RS|PELOTAS|LARANJAL|360.00 m²
8444405373920|https://venda-imoveis.caixa.gov.br/fotos/F844440537392021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844440537392021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440537392022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440537392023.jpg|LEONARDO PIETROSKI, N. 97, LT 21, QD ABY|LEONARDO PIETROSKI, N. 97, LT 21, QD ABY, BOM PASTOR, PLANALTO - RS|Venda|R$ 187.500,00|Casa||Casa, 50.00 de área total, 50.00 de área privativa, 308.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|0.0|R$ 187.500,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405373920|Leilão SFI - Edital Único|RS|PLANALTO|BOM PASTOR|50.00 m²
8555510090837|https://venda-imoveis.caixa.gov.br/fotos/F855551009083721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855551009083721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551009083722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551009083723.jpg|RUA VEREADOR ANTONIO RODRIGUES DA ROSA, N. 440, CS01, LT 3,4 E 5 QD 582|RUA VEREADOR ANTONIO RODRIGUES DA ROSA, N. 440, CS01, LT 3,4 E 5 QD 582, CENTRO, PORTAO - RS|Venda|R$ 340.239,24|Casa||Casa, 190.00 de área total, 64.17 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|38.77|R$ 555.670,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510090837|Venda Direta Online|RS|PORTAO|CENTRO|64.17 m²
8444407353667|https://venda-imoveis.caixa.gov.br/fotos/F844440735366721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844440735366721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440735366722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440735366723.jpg|RUA DOUTOR JULIO TEIXEIRA, N. 240, Apto 207, BL 17 PREDIO 2|RUA DOUTOR JULIO TEIXEIRA, N. 240, Apto 207, BL 17 PREDIO 2, CAVALHADA, PORTO ALEGRE - RS|Venda|R$ 16.500,00|Apartamento||Apartamento, 0.00 de área total, 36.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|90.0|R$ 165.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407353667|Venda Direta Online|RS|PORTO ALEGRE|CAVALHADA|36.12 m²
8045100459203|https://venda-imoveis.caixa.gov.br/fotos/F804510045920321.jpg|https://venda-imoveis.caixa.gov.br/fotos/F804510045920321.jpg;https://venda-imoveis.caixa.gov.br/fotos/F804510045920322.jpg;https://venda-imoveis.caixa.gov.br/fotos/F804510045920323.jpg|RUA VINTE E QUATRO, N. 50, Apto 307, BLA|RUA VINTE E QUATRO, N. 50, Apto 307, BLA, RUBEM BERTA, PORTO ALEGRE - RS|Venda|R$ 18.646,55|Apartamento||Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno.|75.14|R$ 75.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8045100459203|Venda Direta Online|RS|PORTO ALEGRE|RUBEM BERTA|43.20 m²
10007194|https://venda-imoveis.caixa.gov.br/fotos/F1000719421.jpg|https://venda-imoveis.caixa.gov.br/fotos/F1000719421.jpg;https://venda-imoveis.caixa.gov.br/fotos/F1000719422.jpg;https://venda-imoveis.caixa.gov.br/fotos/F1000719423.jpg|AV ERICO VERISSIMO, N. 624, CJ 402|AV ERICO VERISSIMO, N. 624, CJ 402, MENINO DEUS, PORTO ALEGRE - RS|Venda|R$ 46.587,83|Comercial||Comercial, 45.82 de área total, 35.48 de área privativa, 0.00 de área do terreno.|73.38|R$ 175.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10007194|Venda Direta Online|RS|PORTO ALEGRE|MENINO DEUS|35.48 m²
10007198|https://venda-imoveis.caixa.gov.br/fotos/F1000719821.jpg|https://venda-imoveis.caixa.gov.br/fotos/F1000719821.jpg;https://venda-imoveis.caixa.gov.br/fotos/F1000719822.jpg;https://venda-imoveis.caixa.gov.br/fotos/F1000719823.jpg|AVENIDA ERICO VERISSIMO, N. 624, SALA 405|AVENIDA ERICO VERISSIMO, N. 624, SALA 405, MENINO DEUS, PORTO ALEGRE - RS|Venda|R$ 52.275,17|Comercial||Comercial, 0.00 de área total, 35.48 de área privativa, 0.00 de área do terreno.|70.96|R$ 180.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10007198|Venda Direta Online|RS|PORTO ALEGRE|MENINO DEUS|35.48 m²
8444408348713|https://venda-imoveis.caixa.gov.br/fotos/F844440834871321.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844440834871321.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440834871322.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440834871323.jpg|Rua Vinte e Dois, N. 45, Apto 407, BLD Qd 43 Lt 1|Rua Vinte e Dois, N. 45, Apto 407, BLD Qd 43 Lt 1, RUBEM BERTA, PORTO ALEGRE - RS|Venda|R$ 23.026,84|Apartamento||Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno.|69.3|R$ 75.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408348713|Venda Direta Online|RS|PORTO ALEGRE|RUBEM BERTA|43.20 m²
10153509|https://venda-imoveis.caixa.gov.br/fotos/F1015350921.jpg|https://venda-imoveis.caixa.gov.br/fotos/F1015350921.jpg;https://venda-imoveis.caixa.gov.br/fotos/F1015350922.jpg;https://venda-imoveis.caixa.gov.br/fotos/F1015350923.jpg|RUA DONA MALVINA, N. 195|RUA DONA MALVINA, N. 195, LAMI, PORTO ALEGRE - RS|Venda|R$ 150.291,81|Casa||Casa, 0.00 de área total, 255.52 de área privativa, 300.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, WC Emp, 3 sala(s), cozinha, 1 vaga(s) de garagem.|64.97|R$ 429.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10153509|Venda Direta Online|RS|PORTO ALEGRE|LAMI|255.52 m²
8444416174877|https://venda-imoveis.caixa.gov.br/fotos/F844441617487721.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844441617487721.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441617487722.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441617487723.jpg|RUA PAULO GRANATO MARTINS, N. S/N, Apto 201, BL D, QD 75, LT 04|RUA PAULO GRANATO MARTINS, N. S/N, Apto 201, BL D, QD 75, LT 04, RUBEM BERTA, PORTO ALEGRE - RS|Venda|R$ 31.416,89|Apartamento||Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.|64.22|R$ 87.800,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416174877|Venda Direta Online|RS|PORTO ALEGRE|RUBEM BERTA|43.20 m²
8555500179002|https://venda-imoveis.caixa.gov.br/fotos/F855550017900221.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855550017900221.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855550017900222.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855550017900223.jpg|RUA DEZ, N. SN, Apto 302, BL A LT 02 QD 18|RUA DEZ, N. SN, Apto 302, BL A LT 02 QD 18, RUBEM BERTA, PORTO ALEGRE - RS|Venda|R$ 42.721,71|Apartamento||Apartamento, 0.00 de área total, 52.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|62.86|R$ 115.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500179002|Venda Direta Online|RS|PORTO ALEGRE|RUBEM BERTA|52.80 m²
1155530200189|https://venda-imoveis.caixa.gov.br/fotos/F115553020018921.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020018921.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020018922.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020018923.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1412, TORRE B BOX 224|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1412, TORRE B BOX 224, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 113.309,16|Apartamento||Apartamento, 0.00 de área total, 51.20 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|61.98|R$ 298.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200189|Venda Online|RS|PORTO ALEGRE|HUMAITA|51.20 m²
10007591|https://venda-imoveis.caixa.gov.br/fotos/F1000759121.jpg|https://venda-imoveis.caixa.gov.br/fotos/F1000759121.jpg;https://venda-imoveis.caixa.gov.br/fotos/F1000759122.jpg;https://venda-imoveis.caixa.gov.br/fotos/F1000759123.jpg|Av. Professor Oscar Pereira - lado ímpar, (em frente ao nº 8300)|Av. Professor Oscar Pereira - lado ímpar, (em frente ao nº 8300), BELEM VELHO, PORTO ALEGRE - RS|Venda|R$ 2.082.659,76|Gleba||Gleba, 0.00 de área total, 0.00 de área privativa, 61622.47 de área do terreno.|59.71|R$ 5.168.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10007591|Venda Direta Online|RS|PORTO ALEGRE|BELEM VELHO|61622.47 m²
1155530200812|https://venda-imoveis.caixa.gov.br/fotos/F115553020081221.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020081221.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020081222.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020081223.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1015, TORRE C BOX 102|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1015, TORRE C BOX 102, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 113.309,16|Apartamento||Apartamento, 0.00 de área total, 50.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|59.39|R$ 279.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200812|Venda Online|RS|PORTO ALEGRE|HUMAITA|50.80 m²
1155530200480|https://venda-imoveis.caixa.gov.br/fotos/F115553020048021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020048021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020048022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020048023.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1402, TORRE A BOX 278|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1402, TORRE A BOX 278, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 146.360,65|Apartamento||Apartamento, 0.00 de área total, 65.68 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|59.35|R$ 360.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200480|Venda Online|RS|PORTO ALEGRE|HUMAITA|65.68 m²
1155530200910|https://venda-imoveis.caixa.gov.br/fotos/F115553020091021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020091021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020091022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020091023.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1314, TORRE C|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1314, TORRE C, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 146.360,65|Apartamento||Apartamento, 0.00 de área total, 65.68 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.|58.78|R$ 355.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200910|Venda Online|RS|PORTO ALEGRE|HUMAITA|65.68 m²
1155530200766|https://venda-imoveis.caixa.gov.br/fotos/F115553020076621.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020076621.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020076622.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020076623.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 816, TORRE C BOX 113|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 816, TORRE C BOX 113, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 113.309,16|Apartamento||Apartamento, 0.00 de área total, 50.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|58.19|R$ 271.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200766|Venda Online|RS|PORTO ALEGRE|HUMAITA|50.80 m²
1155530200588|https://venda-imoveis.caixa.gov.br/fotos/F115553020058821.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020058821.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020058822.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020058823.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 712, TORRE B BOX 173|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 712, TORRE B BOX 173, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 113.309,16|Apartamento||Apartamento, 0.00 de área total, 51.20 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.|57.73|R$ 268.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200588|Venda Online|RS|PORTO ALEGRE|HUMAITA|51.20 m²
8555500224911|https://venda-imoveis.caixa.gov.br/fotos/F855550022491121.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855550022491121.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855550022491122.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855550022491123.jpg|RUA TUCANO, N. 51, Apto 106, QD 06 LT 03 BL D|RUA TUCANO, N. 51, Apto 106, QD 06 LT 03 BL D, RUBEM BERTA, PORTO ALEGRE - RS|Venda|R$ 46.574,68|Apartamento||Apartamento, 0.00 de área total, 42.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|57.28|R$ 109.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500224911|Venda Direta Online|RS|PORTO ALEGRE|RUBEM BERTA|42.60 m²
1155530200090|https://venda-imoveis.caixa.gov.br/fotos/F115553020009021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020009021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020009022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020009023.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1604, TORRE A|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 1604, TORRE A, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 113.309,16|Apartamento||Apartamento, 0.00 de área total, 50.80 de área privativa, 0.00 de área do terreno.|57.08|R$ 264.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200090|Venda Online|RS|PORTO ALEGRE|HUMAITA|50.80 m²
1155530200120|https://venda-imoveis.caixa.gov.br/fotos/F115553020012021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020012021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020012022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020012023.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 608, TORRE B BOX 150|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 608, TORRE B BOX 150, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 113.309,16|Apartamento||Apartamento, 0.00 de área total, 51.20 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.|57.08|R$ 264.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200120|Venda Online|RS|PORTO ALEGRE|HUMAITA|51.20 m²
8444427053510|https://venda-imoveis.caixa.gov.br/fotos/F844442705351021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844442705351021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844442705351022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844442705351023.jpg|RUA  ERICO ANTUNES PINTO, N. 220, Apto 403, CJ 01 BL 1-B|RUA  ERICO ANTUNES PINTO, N. 220, Apto 403, CJ 01 BL 1-B, RUBEM BERTA, PORTO ALEGRE - RS|Venda|R$ 52.902,95|Apartamento||Apartamento, 0.00 de área total, 39.59 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.|56.28|R$ 121.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427053510|Venda Direta Online|RS|PORTO ALEGRE|RUBEM BERTA|39.59 m²
8444415799474|https://venda-imoveis.caixa.gov.br/fotos/F844441579947421.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844441579947421.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441579947422.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441579947423.jpg|RUA RUBEM PEREIRA TORELLY (ANTIGA RUA A), N. 25, Apto 303, BL A-30|RUA RUBEM PEREIRA TORELLY (ANTIGA RUA A), N. 25, Apto 303, BL A-30, RESTINGA, PORTO ALEGRE - RS|Venda|R$ 38.733,72|Apartamento||Apartamento, 0.00 de área total, 49.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|55.48|R$ 87.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415799474|Venda Direta Online|RS|PORTO ALEGRE|RESTINGA|49.08 m²
1155530200693|https://venda-imoveis.caixa.gov.br/fotos/F115553020069321.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020069321.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020069322.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020069323.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 315, TORRE C BOX 27|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 315, TORRE C BOX 27, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 113.309,16|Apartamento||Apartamento, 0.00 de área total, 50.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|54.86|R$ 251.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200693|Venda Online|RS|PORTO ALEGRE|HUMAITA|50.80 m²
8555511096200|https://venda-imoveis.caixa.gov.br/fotos/F855551109620021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F855551109620021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551109620022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F855551109620023.jpg|RUA ALVARO CHAVES, N. 560, Apto 109|RUA ALVARO CHAVES, N. 560, Apto 109, FLORESTA, PORTO ALEGRE - RS|Venda|R$ 51.840,42|Apartamento||Apartamento, 0.00 de área total, 25.71 de área privativa, 33.51 de área do terreno.|53.72|R$ 112.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511096200|Venda Direta Online|RS|PORTO ALEGRE|FLORESTA|25.71 m²
8444406281360|https://venda-imoveis.caixa.gov.br/fotos/F844440628136021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844440628136021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440628136022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844440628136023.jpg|RUA RUBEM PEREIRA TORELLY, N. 155, Apto 402, BL 21A|RUA RUBEM PEREIRA TORELLY, N. 155, Apto 402, BL 21A, RESTINGA, PORTO ALEGRE - RS|Venda|R$ 54.644,73|Apartamento||Apartamento, 53.84 de área total, 49.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.|53.7|R$ 118.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406281360|Venda Direta Online|RS|PORTO ALEGRE|RESTINGA|49.08 m²
8444411837185|https://venda-imoveis.caixa.gov.br/fotos/F844441183718521.jpg|https://venda-imoveis.caixa.gov.br/fotos/F844441183718521.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441183718522.jpg;https://venda-imoveis.caixa.gov.br/fotos/F844441183718523.jpg|RUA ENGENHEIRO OSCAR DE OLIVEIRA RAMOS, N. 1265, Apto 401, BLOCO A4|RUA ENGENHEIRO OSCAR DE OLIVEIRA RAMOS, N. 1265, Apto 401, BLOCO A4, RESTINGA, PORTO ALEGRE - RS|Venda|R$ 52.607,13|Apartamento||Apartamento, 0.00 de área total, 49.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).|53.7|R$ 113.600,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411837185|Venda Direta Online|RS|PORTO ALEGRE|RESTINGA|49.08 m²
1155530200332|https://venda-imoveis.caixa.gov.br/fotos/F115553020033221.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020033221.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020033222.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020033223.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 502, TORRE A BOX 246|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 502, TORRE A BOX 246, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 146.360,65|Apartamento||Apartamento, 0.00 de área total, 65.68 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|53.39|R$ 314.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530200332|Venda Online|RS|PORTO ALEGRE|HUMAITA|65.68 m²
1155530201010|https://venda-imoveis.caixa.gov.br/fotos/F115553020101021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020101021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020101022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020101023.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 405, TORRE A BOX 49|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 405, TORRE A BOX 49, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 146.360,65|Apartamento||Apartamento, 0.00 de área total, 65.68 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|52.79|R$ 310.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530201010|Venda Online|RS|PORTO ALEGRE|HUMAITA|65.68 m²
1155530201088|https://venda-imoveis.caixa.gov.br/fotos/F115553020108821.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020108821.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020108822.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020108823.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 418, TORRE C BOX 36|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 418, TORRE C BOX 36, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 146.360,65|Apartamento||Apartamento, 0.00 de área total, 65.68 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.|52.79|R$ 310.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530201088|Venda Online|RS|PORTO ALEGRE|HUMAITA|65.68 m²
1155530201070|https://venda-imoveis.caixa.gov.br/fotos/F115553020107021.jpg|https://venda-imoveis.caixa.gov.br/fotos/F115553020107021.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020107022.jpg;https://venda-imoveis.caixa.gov.br/fotos/F115553020107023.jpg|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 318, TORRE C BOX 30|RUA  IRMAO FELIX ROBERTO, N. 100, Apto 318, TORRE C BOX 30, HUMAITA, PORTO ALEGRE - RS|Venda|R$ 146.360,65|Apartamento||Apartamento, 0.00 de área total, 65.68 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.|52.02|R$ 305.000,00|https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1155530201070|Venda Online|RS|PORTO ALEGRE|HUMAITA|65.68 m²
